file_name,file_num,field_name,field_num,cat1,cat2,cat3,cat4,cat5,start_dt,end_dt,rec_cnt,null_cnt,null_cnt_pct,space_cnt,space_cnt_pct,spchr_cnt,spchr_cnt_pct,alpnmc_cnt,alpnmc_cnt_pct,numrc_cnt,numrc_cnt_pct,date_cnt,date_cnt_pct,curr_cnt,curr_cnt_pct,negcurr_cnt,negcurr_cnt_pct,poscurr_cnt,poscurr_cnt_pct,mdlspce_cnt,mdlspce_cnt_pct,mdldash_cnt,mdldash_cnt_pct,min_len,min_len_pct,max_len,max_len_pct,ledspc,ledspc_pct,uniqu,uniqu_pct
DE1_0_2008_Beneficiary_Summary_File_Sample_2.csv,1,BENRES_CAR,31,beneficiary,,,,,2026-06-30 19:00:50,2026-06-30 19:00:50,116395,0,0.0,0,0.0,116395,100.0,0,0.0,116395,100.0,9700,8.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33543,28.82,9700,8.33,0,0.0,394,0.34
DE1_0_2008_Beneficiary_Summary_File_Sample_2.csv,1,PPPYMT_CAR,32,beneficiary,,,,,2026-06-30 19:00:50,2026-06-30 19:00:50,116395,0,0.0,0,0.0,116395,100.0,0,0.0,116395,100.0,324,0.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,99046,85.09,324,0.28,0,0.0,139,0.12
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,DESYNPUF_ID,1,beneficiary,,,,,2026-06-30 19:00:51,2026-06-30 19:00:52,114618,0,0.0,0,0.0,0,0.0,114618,100.0,75,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,114618,100.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENE_BIRTH_DT,2,beneficiary,,,,,2026-06-30 19:00:52,2026-06-30 19:00:52,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,900,0.79
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENE_DEATH_DT,3,beneficiary,,,,,2026-06-30 19:00:52,2026-06-30 19:00:52,114618,112845,98.45,0,0.0,0,0.0,1773,1.55,1773,1.55,1773,1.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1773,1.55,1773,1.55,0,0.0,12,0.01
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENE_SEX_IDENT_CD,4,beneficiary,,,,,2026-06-30 19:00:52,2026-06-30 19:00:52,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENE_RACE_CD,5,beneficiary,,,,,2026-06-30 19:00:52,2026-06-30 19:00:52,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,4,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENE_ESRD_IND,6,beneficiary,,,,,2026-06-30 19:00:52,2026-06-30 19:00:53,114618,0,0.0,0,0.0,0,0.0,114618,100.0,103712,90.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_STATE_CODE,7,beneficiary,,,,,2026-06-30 19:00:53,2026-06-30 19:00:53,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,20776,18.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,52,0.05
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENE_COUNTY_CD,8,beneficiary,,,,,2026-06-30 19:00:53,2026-06-30 19:00:53,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,18949,16.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,314,0.27
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENE_HI_CVRAGE_TOT_MONS,9,beneficiary,,,,,2026-06-30 19:00:53,2026-06-30 19:00:53,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7549,6.59,107069,93.41,0,0.0,13,0.01
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENE_SMI_CVRAGE_TOT_MONS,10,beneficiary,,,,,2026-06-30 19:00:53,2026-06-30 19:00:53,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8952,7.81,105666,92.19,0,0.0,13,0.01
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENE_HMO_CVRAGE_TOT_MONS,11,beneficiary,,,,,2026-06-30 19:00:53,2026-06-30 19:00:53,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83804,73.12,30814,26.88,0,0.0,13,0.01
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,PLAN_CVRG_MOS_NUM,12,beneficiary,,,,,2026-06-30 19:00:53,2026-06-30 19:00:53,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,10113,8.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,13,0.01
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_ALZHDMTA,13,beneficiary,,,,,2026-06-30 19:00:53,2026-06-30 19:00:53,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_CHF,14,beneficiary,,,,,2026-06-30 19:00:53,2026-06-30 19:00:53,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_CHRNKIDN,15,beneficiary,,,,,2026-06-30 19:00:53,2026-06-30 19:00:54,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_CNCR,16,beneficiary,,,,,2026-06-30 19:00:54,2026-06-30 19:00:54,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_COPD,17,beneficiary,,,,,2026-06-30 19:00:54,2026-06-30 19:00:54,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_DEPRESSN,18,beneficiary,,,,,2026-06-30 19:00:54,2026-06-30 19:00:54,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_DIABETES,19,beneficiary,,,,,2026-06-30 19:00:54,2026-06-30 19:00:54,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_ISCHMCHT,20,beneficiary,,,,,2026-06-30 19:00:54,2026-06-30 19:00:54,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_OSTEOPRS,21,beneficiary,,,,,2026-06-30 19:00:54,2026-06-30 19:00:54,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_RA_OA,22,beneficiary,,,,,2026-06-30 19:00:54,2026-06-30 19:00:54,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,SP_STRKETIA,23,beneficiary,,,,,2026-06-30 19:00:54,2026-06-30 19:00:54,114618,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114618,100.0,114618,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,MEDREIMB_IP,24,beneficiary,,,,,2026-06-30 19:00:54,2026-06-30 19:00:55,114618,0,0.0,0,0.0,114618,100.0,0,0.0,114618,100.0,9386,8.19,0,0.0,0,0.0,0,0.0,0,0.0,10,0.01,96083,83.83,25,0.02,0,0.0,2106,1.84
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENRES_IP,25,beneficiary,,,,,2026-06-30 19:00:55,2026-06-30 19:00:55,114618,0,0.0,0,0.0,114618,100.0,0,0.0,114618,100.0,18732,16.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,95828,83.61,58,0.05,0,0.0,107,0.09
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,PPPYMT_IP,26,beneficiary,,,,,2026-06-30 19:00:55,2026-06-30 19:00:55,114618,0,0.0,0,0.0,114618,100.0,0,0.0,114618,100.0,226,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114076,99.53,310,0.27,0,0.0,67,0.06
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,MEDREIMB_OP,27,beneficiary,,,,,2026-06-30 19:00:55,2026-06-30 19:00:55,114618,0,0.0,0,0.0,114618,100.0,0,0.0,114618,100.0,23888,20.84,0,0.0,0,0.0,0,0.0,0,0.0,64,0.06,43175,37.67,710,0.62,0,0.0,1520,1.33
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENRES_OP,28,beneficiary,,,,,2026-06-30 19:00:55,2026-06-30 19:00:55,114618,0,0.0,0,0.0,114618,100.0,0,0.0,114618,100.0,7205,6.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48617,42.42,6,0.01,0,0.0,667,0.58
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,PPPYMT_OP,29,beneficiary,,,,,2026-06-30 19:00:55,2026-06-30 19:00:55,114618,0,0.0,0,0.0,114618,100.0,0,0.0,114618,100.0,750,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,111949,97.67,60,0.05,0,0.0,74,0.06
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,MEDREIMB_CAR,30,beneficiary,,,,,2026-06-30 19:00:55,2026-06-30 19:00:55,114618,0,0.0,0,0.0,114618,100.0,0,0.0,114618,100.0,53915,47.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23751,20.72,134,0.12,0,0.0,1051,0.92
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,BENRES_CAR,31,beneficiary,,,,,2026-06-30 19:00:55,2026-06-30 19:00:56,114618,0,0.0,0,0.0,114618,100.0,0,0.0,114618,100.0,10645,9.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25770,22.48,10645,9.29,0,0.0,327,0.29
DE1_0_2009_Beneficiary_Summary_File_Sample_2.csv,2,PPPYMT_CAR,32,beneficiary,,,,,2026-06-30 19:00:56,2026-06-30 19:00:56,114618,0,0.0,0,0.0,114618,100.0,0,0.0,114618,100.0,372,0.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,95557,83.37,372,0.32,0,0.0,137,0.12
DE1_0_2009_Beneficiary_Summary_File_Sample_4.csv,3,DESYNPUF_ID,1,beneficiary,,,,,2026-06-30 19:00:56,2026-06-30 19:00:57,114528,0,0.0,0,0.0,0,0.0,114528,100.0,51,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,114528,100.0
DE1_0_2009_Beneficiary_Summary_File_Sample_4.csv,3,BENE_BIRTH_DT,2,beneficiary,,,,,2026-06-30 19:00:57,2026-06-30 19:00:57,114528,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,114528,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,900,0.79
DE1_0_2009_Beneficiary_Summary_File_Sample_4.csv,3,BENE_DEATH_DT,3,beneficiary,,,,,2026-06-30 19:00:57,2026-06-30 19:00:57,114528,112699,98.4,0,0.0,0,0.0,1829,1.6,1829,1.6,1829,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1829,1.6,1829,1.6,0,0.0,12,0.01
DE1_0_2009_Beneficiary_Summary_File_Sample_4.csv,3,BENE_SEX_IDENT_CD,4,beneficiary,,,,,2026-06-30 19:00:57,2026-06-30 19:00:57,114528,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_4.csv,3,BENE_RACE_CD,5,beneficiary,,,,,2026-06-30 19:00:57,2026-06-30 19:00:58,114528,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,4,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_4.csv,3,BENE_ESRD_IND,6,beneficiary,,,,,2026-06-30 19:00:58,2026-06-30 19:00:58,114528,0,0.0,0,0.0,0,0.0,114528,100.0,103440,90.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,2,0.0
DE1_0_2009_Beneficiary_Summary_File_Sample_4.csv,3,SP_STATE_CODE,7,beneficiary,,,,,2026-06-30 19:00:58,2026-06-30 19:00:58,114528,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,20939,18.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,52,0.05
DE1_0_2009_Beneficiary_Summary_File_Sample_4.csv,3,BENE_COUNTY_CD,8,beneficiary,,,,,2026-06-30 19:00:58,2026-06-30 19:00:58,114528,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,18878,16.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,312,0.27
DE1_0_2009_Beneficiary_Summary_File_Sample_4.csv,3,BENE_HI_CVRAGE_TOT_MONS,9,beneficiary,,,,,2026-06-30 19:00:58,2026-06-30 19:00:58,114528,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7542,6.59,106986,93.41,0,0.0,13,0.01
DE1_0_2009_Beneficiary_Summary_File_Sample_4.csv,3,BENE_SMI_CVRAGE_TOT_MONS,10,beneficiary,,,,,2026-06-30 19:00:58,2026-06-30 19:00:58,114528,0,0.0,0,0.0,0,0.0,114528,100.0,114528,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8947,7.81,105581,92.19,0,0.0,13,0.01
